Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Jack Studnicka,Tentacool,71.3,72,40,40,35,50,100,70,0.151394422,0.12749004,0.099601594,0.336653386,0.892430279,0.573705179,10.59375,-2.9,-3,0,0.5,-0.1,0.111242604,0.071597633,0.113017751,0.461538462,0.815384615,0.340828402
Jacob Bernard-Docker,Seel,69.9,86,65,45,55,45,70,45,0.549800797,0.173306773,0.356573705,0.274900398,0.565737052,0.260956175,16.01578947,-2.5,0.5,0,0.1,-0.2,0.530177515,0.099408284,0.535502959,0.461538462,0.678698225,0.293491124
Jacob Bryson,Skiploom,57.6,188,55,45,50,45,65,80,0.358565737,0.173306773,0.28685259,0.274900398,0.488047809,0.671314741,14.59491525,-2.1,0.9,0,0,0.8,0.410650888,0.123076923,0.60887574,0.461538462,0.463905325,0.707692308
Jacob Larsson,Squirtle,69.7,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,11.97142857,0.5,0,0,0,-0.5,0.201183432,0.467455621,0.441420118,0.461538462,0.463905325,0.18816568
Jacob Lucchini,Wartortle,70.4,8,59,63,80,65,80,58,0.402390438,0.392430279,0.709163347,0.539840637,0.699203187,0.420318725,11.67272727,-0.7,1.4,0.1,0.1,0,0.175147929,0.275739645,0.701183432,0.673372781,0.678698225,0.392307692
Jacob MacDonald,Wartortle,64.7,8,59,63,80,65,80,58,0.402390438,0.392430279,0.709163347,0.539840637,0.699203187,0.420318725,12.03965517,-0.4,2.6,0.1,0.1,0.5,0.202366864,0.314201183,0.830177515,0.673372781,0.678698225,0.595266272
Jacob Middleton,Tangela,28.7,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,19.03544304,-5,2.1,0.1,-0.2,1.2,0.790532544,0.015384615,0.782248521,0.673372781,0.241420118,0.798816568
Jacob Peterson,Butterfree,70.6,12,60,45,50,80,80,70,0.446215139,0.173306773,0.28685259,0.695219124,0.699203187,0.573705179,17.44166667,-0.7,-1.5,1,0.1,0.3,0.673372781,0.275739645,0.210650888,0.806508876,0.678698225,0.520710059
Jacob Trouba,Wigglytuff,43.2,40,140,70,45,75,50,45,0.984063745,0.501992032,0.211155378,0.647410359,0.272908367,0.260956175,21.20365854,0,0.6,0.1,-1.1,0.3,0.913609467,0.390532544,0.555621302,0.673372781,0.099408284,0.520710059
Jaden Schwartz,Skarmory,66.5,227,65,80,140,40,70,70,0.549800797,0.625498008,0.982071713,0.199203187,0.565737052,0.573705179,17.42394366,1,4,-1.4,0.1,0,0.669822485,0.527218935,0.915384615,0.033727811,0.678698225,0.392307692
Jake Bean,Flaaffy,79.1,180,70,55,55,80,60,45,0.625498008,0.304780876,0.356573705,0.695219124,0.410358566,0.260956175,15.70714286,-1.4,0.3,0.4,0,-0.3,0.504142012,0.184023669,0.493491124,0.731360947,0.463905325,0.253254438
Jake Christiansen,Poliwhirl,60.1,61,65,65,65,50,50,90,0.549800797,0.446215139,0.503984064,0.336653386,0.272908367,0.792828685,15.22083333,-1,1,0,0,0.7,0.467455621,0.231360947,0.626627219,0.461538462,0.463905325,0.681656805
Jake Debrusk,Kingdra,78.3,230,75,95,95,95,95,85,0.685258964,0.820717131,0.834661355,0.832669323,0.844621514,0.731075697,16.8,13.5,4.6,1.8,1.4,1.5,0.612426036,0.96035503,0.940236686,0.855621302,0.918343195,0.84556213
Jake Evans,Bayleef,62.8,153,60,62,80,63,80,60,0.446215139,0.38247012,0.709163347,0.498007968,0.699203187,0.446215139,14.49074074,-1.7,2.1,0,0.2,0.7,0.4,0.152662722,0.782248521,0.461538462,0.739053254,0.681656805
Jake Guentzel,Houndoom,51.7,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,20.11538462,9.1,-5.9,1.7,0,1.8,0.859171598,0.901775148,0.027810651,0.84852071,0.463905325,0.89112426
Jake Leschyshyn,Vulpix,74.6,37,38,41,40,50,65,65,0.107569721,0.147410359,0.153386454,0.336653386,0.488047809,0.5,9.128571429,-3.3,-1.8,0,0.1,0.4,0.037869822,0.063313609,0.186390533,0.461538462,0.678698225,0.556213018
Jake Livingstone,Farfetch'd,81.2,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,15.44,0,-0.8,0,0,-0.1,0.481656805,0.390532544,0.297633136,0.461538462,0.463905325,0.340828402
Jake McCabe,Meganium,65.2,154,80,82,100,83,100,80,0.747011952,0.675298805,0.876494024,0.725099602,0.892430279,0.671314741,19.47763158,2.3,3.7,0,1.9,1.4,0.824852071,0.637869822,0.901775148,0.461538462,0.957988166,0.830769231
Jake Muzzin,Ivysaur,67.8,2,60,62,63,80,80,60,0.446215139,0.38247012,0.466135458,0.695219124,0.699203187,0.446215139,16.7,-0.3,0,0,0.2,-0.1,0.602366864,0.326035503,0.441420118,0.461538462,0.739053254,0.340828402
Jake Neighbours,Charmeleon,69.3,5,58,64,58,80,65,80,0.396414343,0.40438247,0.40438247,0.695219124,0.488047809,0.671314741,12.42790698,0,-1.1,0.1,0.1,0.5,0.240236686,0.390532544,0.256804734,0.673372781,0.678698225,0.595266272
Jake Sanderson,Seadra,18.7,117,55,65,95,95,45,85,0.358565737,0.446215139,0.834661355,0.832669323,0.195219124,0.731075697,21.92077922,-0.5,2.1,1.8,-0.9,4.1,0.93964497,0.303550296,0.782248521,0.855621302,0.123668639,0.989940828
Jake Walman,Kangaskhan,61.2,115,105,95,80,40,80,90,0.944223108,0.820717131,0.709163347,0.199203187,0.699203187,0.792828685,19.71904762,9.2,7.6,-1.1,0.4,1.1,0.839053254,0.904142012,0.986982249,0.049112426,0.795266272,0.782840237
Jakob Chychrun,Sunflora,70.6,192,75,75,55,105,85,30,0.685258964,0.555776892,0.356573705,0.914342629,0.772908367,0.085657371,22.70416667,2.3,-0.2,3,0.3,-0.9,0.958579882,0.637869822,0.398224852,0.90887574,0.771005917,0.10295858
Jakob Pelletier,Charmeleon,76.3,5,58,64,58,80,65,80,0.396414343,0.40438247,0.40438247,0.695219124,0.488047809,0.671314741,14.18333333,-0.2,-0.3,1.5,0,0.2,0.369230769,0.346745562,0.378106509,0.836686391,0.463905325,0.480473373
Jakob Silfverberg,Cubone,72.9,104,50,50,95,40,50,35,0.28685259,0.249003984,0.834661355,0.199203187,0.272908367,0.139442231,15.17654321,-0.9,2.8,-0.8,-1,-0.9,0.463905325,0.247337278,0.846745562,0.073964497,0.111242604,0.10295858
Jakub Lauko,Dugtrio,58.5,51,35,80,50,50,70,120,0.081673307,0.625498008,0.28685259,0.336653386,0.565737052,0.978087649,8.860869565,2.4,0.5,0,0.1,1,0.026035503,0.646153846,0.535502959,0.461538462,0.678698225,0.761538462
Jakub Voracek,Butterfree,66.1,12,60,45,50,80,80,70,0.446215139,0.173306773,0.28685259,0.695219124,0.699203187,0.573705179,15.96363636,-0.6,-2.6,0.5,0,0.4,0.523076923,0.292307692,0.128402367,0.74556213,0.463905325,0.556213018
Jakub Vrana,Weepinbell,51.5,70,65,90,50,85,45,55,0.549800797,0.770916335,0.28685259,0.752988048,0.195219124,0.38247012,14.552,3.8,-3.4,1.9,0,-0.5,0.40591716,0.737278107,0.095266272,0.863313609,0.463905325,0.18816568
Jakub Zboril,Butterfree,63.1,12,60,45,50,80,80,70,0.446215139,0.173306773,0.28685259,0.695219124,0.699203187,0.573705179,13.24545455,-0.1,-1,0,0.2,0.4,0.299408284,0.371005917,0.266272189,0.461538462,0.739053254,0.556213018
Jalen Chatfield,Marowak,70.1,105,60,80,110,50,80,45,0.446215139,0.625498008,0.920318725,0.336653386,0.699203187,0.260956175,14.12435897,2.2,3.2,0,1.7,-0.2,0.365680473,0.630177515,0.872189349,0.461538462,0.944970414,0.293491124
James Hamblin,Chikorita,66.9,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,8.86,-0.9,0.2,0,0.1,-0.2,0.024852071,0.247337278,0.479289941,0.461538462,0.678698225,0.293491124
James Van Riemsdyk,Sudowoodo,77.3,185,70,100,115,30,65,30,0.625498008,0.860557769,0.940239044,0.06374502,0.488047809,0.085657371,15.35409836,3.2,2.7,-1.7,0,-1.2,0.476923077,0.708284024,0.839053254,0.022485207,0.463905325,0.061538462
Jamie Benn,Murkrow,67.4,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,15.78414634,8.4,-4.5,6.8,-0.4,1.7,0.512426036,0.879881657,0.063905325,0.985798817,0.192899408,0.873964497
Jamie Drysdale,Nidorina,86.6,30,70,62,67,55,55,56,0.625498008,0.38247012,0.533864542,0.388446215,0.344621514,0.412350598,17.625,-0.2,0.1,0,0,0,0.693491124,0.346745562,0.463313609,0.461538462,0.463905325,0.392307692
Jamie Oleksiak,Donphan,56.6,232,90,120,120,60,60,50,0.834661355,0.948207171,0.958167331,0.458167331,0.410358566,0.324701195,19.25333333,11.5,2.5,0.1,-0.8,-0.4,0.802366864,0.943195266,0.821301775,0.673372781,0.138461538,0.219526627
Jan Rutta,Bayleef,66.2,153,60,62,80,63,80,60,0.446215139,0.38247012,0.709163347,0.498007968,0.699203187,0.446215139,17.11964286,-1.5,2,0,0.2,-0.1,0.644970414,0.170414201,0.773964497,0.461538462,0.739053254,0.340828402
Jani Hakanpaa,Hypno,57.1,97,85,73,70,73,115,67,0.788844622,0.529880478,0.571713147,0.633466135,0.962151394,0.529880478,19.3304878,2.6,-0.7,0,2.2,-0.1,0.810650888,0.66035503,0.315976331,0.461538462,0.970414201,0.340828402
Janis Moser,Tangela,29.6,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,21.05121951,-0.7,1.5,0.4,-3.4,1.2,0.906508876,0.275739645,0.718343195,0.731360947,0.014792899,0.798816568
Jansen Harkins,Kabuto,64.4,140,30,80,90,55,45,55,0.041832669,0.625498008,0.800796813,0.388446215,0.195219124,0.38247012,10.81818182,2.4,2.3,0,0,-0.4,0.123076923,0.646153846,0.800591716,0.461538462,0.463905325,0.219526627
Jared McCann,Kingdra,64.9,230,75,95,95,95,95,85,0.685258964,0.820717131,0.834661355,0.832669323,0.844621514,0.731075697,16.33291139,23.4,2.7,1.6,1.4,2.9,0.558579882,0.99408284,0.839053254,0.84260355,0.918343195,0.970414201
Jared Spurgeon,Mew,84.7,151,100,100,100,100,100,100,0.922310757,0.860557769,0.876494024,0.878486056,0.892430279,0.896414343,21.81265823,8.9,8.6,1,0.3,2,0.937278107,0.896449704,0.994674556,0.806508876,0.771005917,0.914792899
Jaret Anderson-Dolan,Goldeen,66.6,118,45,67,60,35,50,63,0.217131474,0.482071713,0.43625498,0.119521912,0.272908367,0.474103586,10.6173913,1.9,0.4,-0.2,0,0.6,0.113609467,0.609467456,0.513017751,0.18816568,0.463905325,0.638461538
Jarred Tinordi,Mantine,64.1,226,65,40,70,80,140,70,0.549800797,0.12749004,0.571713147,0.695219124,0.988047809,0.573705179,16.45681818,-2.2,2.2,0,1.3,0.3,0.572781065,0.118343195,0.79112426,0.461538462,0.90887574,0.520710059
Jason Dickinson,Tangela,63.9,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,15.93974359,-1.5,3.1,0.4,-1.1,-0.5,0.520710059,0.170414201,0.866863905,0.731360947,0.099408284,0.18816568
Jason Robertson,Feraligatr,58.2,160,85,105,100,79,83,78,0.788844622,0.894422311,0.876494024,0.669322709,0.74501992,0.647410359,18.83902439,22.3,5.4,2.4,0,0.7,0.779881657,0.992899408,0.963313609,0.881656805,0.463905325,0.681656805
Jason Zucker,Sneasel,73.9,215,55,95,55,35,75,115,0.358565737,0.820717131,0.356573705,0.119521912,0.623505976,0.966135458,15.65641026,13.8,-0.8,-0.5,0,2.3,0.498224852,0.967455621,0.297633136,0.119526627,0.463905325,0.939053254
Jaycob Megna,Umbreon,61.7,197,95,65,110,60,130,65,0.890438247,0.446215139,0.920318725,0.458167331,0.980079681,0.5,18.86666667,-2,3.1,0,2.1,0.5,0.782248521,0.129585799,0.866863905,0.461538462,0.966863905,0.595266272
Jayson Megna,Horsea,82.1,116,30,40,70,70,25,60,0.041832669,0.12749004,0.571713147,0.603585657,0.03187251,0.446215139,10.00545455,-1.7,0,0,-1.1,0.1,0.068639053,0.152662722,0.441420118,0.461538462,0.099408284,0.437278107
Jean-Gabriel Pageau,Seadra,49.5,117,55,65,95,95,45,85,0.358565737,0.446215139,0.834661355,0.832669323,0.195219124,0.731075697,17.61285714,1.2,1,2,-1.8,0.6,0.689940828,0.54852071,0.626627219,0.869822485,0.055621302,0.638461538
Jean-Luc Foudy,Chikorita,80.5,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,10.03333333,-0.4,-0.2,-0.1,0,-0.2,0.069822485,0.314201183,0.398224852,0.237869822,0.463905325,0.293491124
Jeff Carter,Exeggcute,54.6,102,60,40,80,60,45,40,0.446215139,0.12749004,0.709163347,0.458167331,0.195219124,0.187250996,13.70632911,-2.8,0.5,0.6,-1.1,-1.4,0.338461538,0.078698225,0.535502959,0.75739645,0.099408284,0.046745562
Jeff Petry,Tangela,32.9,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,22.34262295,-0.7,1.3,1.8,-1.1,-0.6,0.952662722,0.275739645,0.686982249,0.855621302,0.099408284,0.160946746
Jeff Skinner,Houndoom,46.5,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,17.39746835,17.8,-6.2,0.8,0,3.4,0.665088757,0.985798817,0.024852071,0.783431953,0.463905325,0.980473373
Jeremy Lauzon,Exeggcute,65.7,102,60,40,80,60,45,40,0.446215139,0.12749004,0.709163347,0.458167331,0.195219124,0.187250996,16.84179104,-2.6,0.4,0,-1.6,-1.3,0.616568047,0.092307692,0.513017751,0.461538462,0.058579882,0.055029586
Jesper Boqvist,Kingler,47.7,99,55,130,115,50,50,75,0.358565737,0.980079681,0.940239044,0.336653386,0.272908367,0.625498008,11.60571429,2.8,2.7,0,-0.3,1.5,0.170414201,0.678106509,0.839053254,0.461538462,0.214792899,0.84556213
Jesper Bratt,Stantler,70.1,234,73,95,62,85,65,85,0.655378486,0.820717131,0.462151394,0.752988048,0.488047809,0.731075697,17.36707317,16.9,-0.1,5.8,0,1.3,0.659171598,0.983431953,0.418343195,0.976331361,0.463905325,0.814792899
Jesper Fast,Hitmontop,65.9,237,50,95,95,35,110,70,0.28685259,0.820717131,0.834661355,0.119521912,0.944223108,0.573705179,14.73125,4.1,2.6,-0.2,1.3,1.5,0.427218935,0.753846154,0.830177515,0.18816568,0.90887574,0.84556213
Jesper Froden,Squirtle,75.7,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,10,-0.2,0.1,0,0,-0.1,0.067455621,0.346745562,0.463313609,0.461538462,0.463905325,0.340828402
Jesperi Kotkaniemi,Marowak,64.7,105,60,80,110,50,80,45,0.446215139,0.625498008,0.920318725,0.336653386,0.699203187,0.260956175,14.73658537,1.8,4.8,-0.8,0.4,-1,0.428402367,0.601775148,0.950295858,0.073964497,0.795266272,0.088757396
Jesse Puljujarvi,Cubone,62.1,104,50,50,95,40,50,35,0.28685259,0.249003984,0.834661355,0.199203187,0.272908367,0.139442231,12.232,-4,3.5,-1.6,0,-1,0.229585799,0.033136095,0.892899408,0.026627219,0.463905325,0.088757396
Jesse Ylonen,Charmeleon,76.8,5,58,64,58,80,65,80,0.396414343,0.40438247,0.40438247,0.695219124,0.488047809,0.671314741,13.44594595,0.8,0.9,0.2,0,0.6,0.317159763,0.505325444,0.60887574,0.70295858,0.463905325,0.638461538
Jimmy Vesey,Hitmontop,51.5,237,50,95,95,35,110,70,0.28685259,0.820717131,0.834661355,0.119521912,0.944223108,0.573705179,13.61111111,2.2,2.9,0,1.6,0.9,0.331360947,0.630177515,0.853254438,0.461538462,0.936686391,0.732544379
Jj Peterka,Beedrill,52.1,15,65,80,40,45,80,75,0.549800797,0.625498008,0.153386454,0.274900398,0.699203187,0.625498008,13.64675325,2.1,-3.7,-0.9,0.1,-0.1,0.336094675,0.622485207,0.084023669,0.062721893,0.678698225,0.340828402
Joe Pavelski,Charizard,85.4,6,78,84,78,109,85,100,0.715139442,0.699203187,0.665338645,0.926294821,0.772908367,0.896414343,17.72317073,4,2.3,6.1,0.2,4.3,0.700591716,0.74852071,0.800591716,0.978698225,0.739053254,0.992307692
Joe Snively,Farfetch'd,75,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,12.6,1.4,0.5,0,0,0.4,0.253254438,0.568047337,0.535502959,0.461538462,0.463905325,0.556213018
Joe Veleno,Koffing,61.3,109,40,65,95,60,45,35,0.151394422,0.446215139,0.834661355,0.458167331,0.195219124,0.139442231,12.77654321,-0.2,1.5,0.4,-0.2,-0.3,0.266272189,0.346745562,0.718343195,0.731360947,0.241420118,0.253254438
Joel Armia,Wooper,73.2,194,55,45,45,25,25,15,0.358565737,0.173306773,0.211155378,0.039840637,0.03187251,0.015936255,14.94651163,0,-1.9,-0.3,-1.8,-1.1,0.441420118,0.390532544,0.175739645,0.159763314,0.055621302,0.072781065
Joel Edmundson,Wigglytuff,48.4,40,140,70,45,75,50,45,0.984063745,0.501992032,0.211155378,0.647410359,0.272908367,0.260956175,19.56557377,0.1,-2.3,0,-3,0.3,0.830769231,0.408284024,0.15147929,0.461538462,0.024260355,0.520710059
Joel Eriksson Ek,Omastar,54.6,139,70,60,125,115,70,55,0.625498008,0.356573705,0.96812749,0.956175299,0.565737052,0.38247012,19.0025641,-2.3,1.8,4.1,0.2,0,0.784615385,0.113017751,0.750295858,0.943195266,0.739053254,0.392307692
Joel Farabee,Mankey,31.8,56,40,80,35,35,45,70,0.151394422,0.625498008,0.099601594,0.119521912,0.195219124,0.573705179,17.01097561,6.4,-4.9,-1.9,-0.2,0.9,0.631952663,0.84556213,0.056213018,0.016568047,0.241420118,0.732544379
Joel Hanley,Omanyte,58.3,138,35,40,100,90,55,35,0.081673307,0.12749004,0.876494024,0.796812749,0.344621514,0.139442231,11.63461538,-2.3,3.3,0,0,-0.4,0.173964497,0.113017751,0.879289941,0.461538462,0.463905325,0.219526627
Joel Kiviranta,Corsola,64,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,12.15428571,-1.3,0.5,0,1.3,-1.1,0.218934911,0.191715976,0.535502959,0.461538462,0.90887574,0.072781065
Joey Anderson,Raticate,60.7,20,55,81,60,50,70,97,0.358565737,0.665338645,0.43625498,0.336653386,0.565737052,0.868525896,11.69736842,3,1.4,0,0,1.7,0.178698225,0.692307692,0.701183432,0.461538462,0.463905325,0.873964497
John Carlson,Victreebel,38.7,71,80,105,65,100,60,70,0.747011952,0.894422311,0.503984064,0.878486056,0.410358566,0.573705179,23.39,5.1,-1.6,0.6,-0.7,1,0.968047337,0.795857988,0.201775148,0.75739645,0.153254438,0.761538462
John Hayden,Farfetch'd,66,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,7.914285714,0.8,-0.3,0,0,0.2,0.013017751,0.505325444,0.378106509,0.461538462,0.463905325,0.480473373
John Klingberg,Houndoom,39.1,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,20.62686567,6.1,-9.4,1.1,0,0.5,0.894674556,0.834319527,0.003550296,0.814201183,0.463905325,0.595266272
John Leonard,Bulbasaur,87,1,45,49,49,65,65,45,0.217131474,0.221115538,0.250996016,0.539840637,0.488047809,0.260956175,11.53333333,-0.7,-0.3,0,0,-0.2,0.163313609,0.275739645,0.378106509,0.461538462,0.463905325,0.293491124
John Marino,Jumpluff,28.6,189,75,55,70,55,85,110,0.685258964,0.304780876,0.571713147,0.388446215,0.772908367,0.948207171,21.071875,-3.1,7.4,-0.3,0.9,1.6,0.907692308,0.065680473,0.983431953,0.159763314,0.868639053,0.859171598
John Tavares,Sunflora,61.5,192,75,75,55,105,85,30,0.685258964,0.555776892,0.356573705,0.914342629,0.772908367,0.085657371,17.65625,1.4,0.4,5.7,0,-1.4,0.694674556,0.568047337,0.513017751,0.975147929,0.463905325,0.046745562
Johnathan Kovacevic,Golbat,71.4,42,75,80,70,65,75,90,0.685258964,0.625498008,0.571713147,0.539840637,0.623505976,0.792828685,17.41948052,1.6,2.5,0,0.1,1.7,0.668639053,0.579881657,0.821301775,0.461538462,0.678698225,0.873964497
Johnny Gaudreau,Sneasel,26.6,215,55,95,55,35,75,115,0.358565737,0.820717131,0.356573705,0.119521912,0.623505976,0.966135458,19.4175,8.7,-6.7,-1.3,0,2.6,0.820118343,0.889940828,0.021301775,0.037869822,0.463905325,0.955029586
Jon Merrill,Togetic,67.8,176,55,40,85,80,105,40,0.358565737,0.12749004,0.762948207,0.695219124,0.924302789,0.187250996,15.14520548,-4.4,1.2,0,1.1,-1,0.46035503,0.025443787,0.666272189,0.461538462,0.889349112,0.088757396
Jonah Gadjovich,Squirtle,62.5,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,8.991428571,0.6,0.7,0,0,-0.3,0.031952663,0.481656805,0.575147929,0.461538462,0.463905325,0.253254438
Jonas Brodin,Umbreon,71.7,197,95,65,110,60,130,65,0.890438247,0.446215139,0.920318725,0.458167331,0.980079681,0.5,22.865,0.2,4.1,-0.1,2.5,-0.1,0.959763314,0.421893491,0.918934911,0.237869822,0.981656805,0.340828402
Jonas Rondbjerg,Chikorita,60.6,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,10.16923077,-1.9,0.9,0,0.2,-0.1,0.080473373,0.138461538,0.60887574,0.461538462,0.739053254,0.340828402
Jonas Siegenthaler,Tangela,48.1,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,20.15375,-1.2,2.9,0.1,-0.4,0.6,0.866272189,0.198816568,0.853254438,0.673372781,0.192899408,0.638461538
Jonatan Berggren,Weezing,55.2,110,65,90,120,85,70,60,0.549800797,0.770916335,0.958167331,0.752988048,0.565737052,0.446215139,13.45970149,3.8,1.3,2.6,0,0.2,0.318343195,0.737278107,0.686982249,0.89112426,0.463905325,0.480473373
Jonathan Drouin,Hoothoot,80.7,163,60,30,30,36,56,50,0.446215139,0.061752988,0.055776892,0.155378486,0.384462151,0.324701195,14.90862069,-1.1,-2.4,-0.8,0,0,0.437869822,0.21183432,0.141420118,0.073964497,0.463905325,0.392307692
Jonathan Huberdeau,Seadra,67.9,117,55,65,95,95,45,85,0.358565737,0.446215139,0.834661355,0.832669323,0.195219124,0.731075697,16.86455696,0.8,1.4,1.3,-0.1,0.9,0.618934911,0.505325444,0.701183432,0.823668639,0.271597633,0.732544379
Jonathan Marchessault,Octillery,81.8,224,75,105,75,105,75,45,0.685258964,0.894422311,0.631474104,0.914342629,0.623505976,0.260956175,17.14078947,6.1,1.4,4.7,0,-0.1,0.647337278,0.834319527,0.701183432,0.96035503,0.463905325,0.340828402
Jonathan Toews,Flaaffy,34.7,180,70,55,55,80,60,45,0.625498008,0.304780876,0.356573705,0.695219124,0.410358566,0.260956175,17.70754717,-0.4,-3.8,5.1,-1.4,-0.9,0.698224852,0.314201183,0.079881657,0.967455621,0.071005917,0.10295858
Jonny Brodzinski,Squirtle,77.1,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,9.317647059,-1.2,1.1,0,0,-0.5,0.044970414,0.198816568,0.644970414,0.461538462,0.463905325,0.18816568
Joona Koppanen,Squirtle,74.5,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,10.82,-0.2,0.3,0,-0.1,-0.3,0.124260355,0.346745562,0.493491124,0.461538462,0.271597633,0.253254438
Joona Luoto,Farfetch'd,72.5,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,12.47142857,0.2,0.9,0,0,0,0.243786982,0.421893491,0.60887574,0.461538462,0.463905325,0.392307692
Jordan Eberle,Weepinbell,44.6,70,65,90,50,85,45,55,0.549800797,0.770916335,0.28685259,0.752988048,0.195219124,0.38247012,16.68414634,8.7,-2.4,0.9,0,-1.4,0.6,0.889940828,0.141420118,0.79408284,0.463905325,0.046745562
Jordan Greenway,Chikorita,44.7,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,13.50483871,-5.5,1.5,-0.2,0.5,-0.2,0.323076923,0.010059172,0.718343195,0.18816568,0.815384615,0.293491124
