Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Jacob Peterson,Butterfree,66.7,12,60,45,50,80,80,70,0.44344473,0.179948586,0.290488432,0.686375321,0.710796915,0.606683805,17.44166667,-0.7,-1.5,1,0.1,0.3,0.673372781,0.275739645,0.210650888,0.806508876,0.678698225,0.520710059
Jacob Trouba,Wigglytuff,41.6,40,140,70,45,75,50,45,0.982005141,0.492287918,0.21722365,0.643958869,0.277634961,0.26092545,21.20365854,0,0.6,0.1,-1.1,0.3,0.913609467,0.390532544,0.555621302,0.673372781,0.099408284,0.520710059
Jaden Schwartz,Skarmory,63.7,227,65,80,140,40,70,70,0.551413882,0.620822622,0.974293059,0.185089974,0.580976864,0.606683805,17.42394366,1,4,-1.4,0.1,0,0.669822485,0.527218935,0.915384615,0.033727811,0.678698225,0.392307692
Jake Bean,Flaaffy,77.1,180,70,55,55,80,60,45,0.633676093,0.304627249,0.359897172,0.686375321,0.429305913,0.26092545,15.70714286,-1.4,0.3,0.4,0,-0.3,0.504142012,0.184023669,0.493491124,0.731360947,0.463905325,0.253254438
Jake Christiansen,Medicham,78.4,308,60,60,75,60,75,80,0.44344473,0.356041131,0.638817481,0.447300771,0.641388175,0.700514139,15.22083333,-1,1,0,0,0.7,0.467455621,0.231360947,0.626627219,0.461538462,0.463905325,0.681656805
Jake Debrusk,Kingdra,76.2,230,75,95,95,95,95,85,0.70437018,0.807197943,0.834190231,0.831619537,0.856041131,0.757069409,16.8,13.5,4.6,1.8,1.4,1.5,0.612426036,0.96035503,0.940236686,0.855621302,0.918343195,0.84556213
Jake Evans,Medicham,71,308,60,60,75,60,75,80,0.44344473,0.356041131,0.638817481,0.447300771,0.641388175,0.700514139,14.49074074,-1.7,2.1,0,0.2,0.7,0.4,0.152662722,0.782248521,0.461538462,0.739053254,0.681656805
Jake Guentzel,Sharpedo,51,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,20.11538462,9.1,-5.9,1.7,0,1.8,0.859171598,0.901775148,0.027810651,0.84852071,0.463905325,0.89112426
Jake Leschyshyn,Vulpix,74.7,37,38,41,40,50,65,65,0.095115681,0.150385604,0.152956298,0.318766067,0.51285347,0.529562982,9.128571429,-3.3,-1.8,0,0.1,0.4,0.037869822,0.063313609,0.186390533,0.461538462,0.678698225,0.556213018
Jake Livingstone,Lombre,83.2,271,60,50,50,60,70,50,0.44344473,0.251928021,0.290488432,0.447300771,0.580976864,0.33033419,15.44,0,-0.8,0,0,-0.1,0.481656805,0.390532544,0.297633136,0.461538462,0.463905325,0.340828402
Jake McCabe,Altaria,69.4,334,75,70,90,70,105,80,0.70437018,0.492287918,0.800771208,0.587403599,0.916452442,0.700514139,19.47763158,2.3,3.7,0,1.9,1.4,0.824852071,0.637869822,0.901775148,0.461538462,0.957988166,0.830769231
Jake Muzzin,Masquerain,72.2,284,70,60,62,80,82,60,0.633676093,0.356041131,0.476863753,0.686375321,0.750642674,0.466580977,16.7,-0.3,0,0,0.2,-0.1,0.602366864,0.326035503,0.441420118,0.461538462,0.739053254,0.340828402
Jake Neighbours,Roselia,77.2,315,50,60,45,100,80,65,0.287917738,0.356041131,0.21722365,0.877892031,0.710796915,0.529562982,12.42790698,0,-1.1,0.1,0.1,0.5,0.240236686,0.390532544,0.256804734,0.673372781,0.678698225,0.595266272
Jake Sanderson,Manectric,22.4,310,70,75,60,105,60,105,0.633676093,0.559125964,0.438303342,0.912596401,0.429305913,0.933161954,21.92077922,-0.5,2.1,1.8,-0.9,4.1,0.93964497,0.303550296,0.782248521,0.855621302,0.123668639,0.989940828
Jake Walman,Kangaskhan,59.1,115,105,95,80,40,80,90,0.947300771,0.807197943,0.705655527,0.185089974,0.710796915,0.80848329,19.71904762,9.2,7.6,-1.1,0.4,1.1,0.839053254,0.904142012,0.986982249,0.049112426,0.795266272,0.782840237
Jakob Chychrun,Sunflora,71.4,192,75,75,55,105,85,30,0.70437018,0.559125964,0.359897172,0.912596401,0.777634961,0.096401028,22.70416667,2.3,-0.2,3,0.3,-0.9,0.958579882,0.637869822,0.398224852,0.90887574,0.771005917,0.10295858
Jakob Pelletier,Beautifly,71,267,60,70,50,90,50,65,0.44344473,0.492287918,0.290488432,0.786632391,0.277634961,0.529562982,14.18333333,-0.2,-0.3,1.5,0,0.2,0.369230769,0.346745562,0.378106509,0.836686391,0.463905325,0.480473373
Jakob Silfverberg,Cubone,71.2,104,50,50,95,40,50,35,0.287917738,0.251928021,0.834190231,0.185089974,0.277634961,0.14781491,15.17654321,-0.9,2.8,-0.8,-1,-0.9,0.463905325,0.247337278,0.846745562,0.073964497,0.111242604,0.10295858
Jakub Lauko,Dugtrio,57.1,51,35,80,50,50,70,120,0.073264781,0.620822622,0.290488432,0.318766067,0.580976864,0.971722365,8.860869565,2.4,0.5,0,0.1,1,0.026035503,0.646153846,0.535502959,0.461538462,0.678698225,0.761538462
Jakub Voracek,Beautifly,62.6,267,60,70,50,90,50,65,0.44344473,0.492287918,0.290488432,0.786632391,0.277634961,0.529562982,15.96363636,-0.6,-2.6,0.5,0,0.4,0.523076923,0.292307692,0.128402367,0.74556213,0.463905325,0.556213018
Jakub Vrana,Cacnea,57.2,331,50,85,40,85,40,35,0.287917738,0.708226221,0.152956298,0.741645244,0.145244216,0.14781491,14.552,3.8,-3.4,1.9,0,-0.5,0.40591716,0.737278107,0.095266272,0.863313609,0.463905325,0.18816568
Jakub Zboril,Farfetch'd,64.8,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,13.24545455,-0.1,-1,0,0.2,0.4,0.299408284,0.371005917,0.266272189,0.461538462,0.739053254,0.556213018
Jalen Chatfield,Metang,70.9,375,60,75,100,55,80,50,0.44344473,0.559125964,0.87403599,0.377892031,0.710796915,0.33033419,14.12435897,2.2,3.2,0,1.7,-0.2,0.365680473,0.630177515,0.872189349,0.461538462,0.944970414,0.293491124
James Hamblin,Squirtle,66.4,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,8.86,-0.9,0.2,0,0.1,-0.2,0.024852071,0.247337278,0.479289941,0.461538462,0.678698225,0.293491124
James Van Riemsdyk,Sudowoodo,75.2,185,70,100,115,30,65,30,0.633676093,0.848329049,0.933161954,0.068123393,0.51285347,0.096401028,15.35409836,3.2,2.7,-1.7,0,-1.2,0.476923077,0.708284024,0.839053254,0.022485207,0.463905325,0.061538462
Jamie Benn,Sharpedo,77.3,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,15.78414634,8.4,-4.5,6.8,-0.4,1.7,0.512426036,0.879881657,0.063905325,0.985798817,0.192899408,0.873964497
Jamie Drysdale,Nidorina,84.4,30,70,62,67,55,55,56,0.633676093,0.385604113,0.544987147,0.377892031,0.357326478,0.43059126,17.625,-0.2,0.1,0,0,0,0.693491124,0.346745562,0.463313609,0.461538462,0.463905325,0.392307692
Jamie Oleksiak,Donphan,51.9,232,90,120,120,60,60,50,0.844473008,0.935732648,0.944730077,0.447300771,0.429305913,0.33033419,19.25333333,11.5,2.5,0.1,-0.8,-0.4,0.802366864,0.943195266,0.821301775,0.673372781,0.138461538,0.219526627
Jan Rutta,Lileep,63.2,345,66,41,77,61,87,23,0.59125964,0.150385604,0.659383033,0.48714653,0.800771208,0.047557841,17.11964286,-1.5,2,0,0.2,-0.1,0.644970414,0.170414201,0.773964497,0.461538462,0.739053254,0.340828402
Jani Hakanpaa,Hypno,52.2,97,85,73,70,73,115,67,0.809768638,0.532133676,0.582262211,0.624678663,0.951156812,0.562982005,19.3304878,2.6,-0.7,0,2.2,-0.1,0.810650888,0.66035503,0.315976331,0.461538462,0.970414201,0.340828402
Janis Moser,Tangela,29,114,65,55,115,100,40,60,0.551413882,0.304627249,0.933161954,0.877892031,0.145244216,0.466580977,21.05121951,-0.7,1.5,0.4,-3.4,1.2,0.906508876,0.275739645,0.718343195,0.731360947,0.014792899,0.798816568
Jansen Harkins,Mawile,73.9,303,50,85,85,55,55,50,0.287917738,0.708226221,0.759640103,0.377892031,0.357326478,0.33033419,10.81818182,2.4,2.3,0,0,-0.4,0.123076923,0.646153846,0.800591716,0.461538462,0.463905325,0.219526627
Jared McCann,Kingdra,63.5,230,75,95,95,95,95,85,0.70437018,0.807197943,0.834190231,0.831619537,0.856041131,0.757069409,16.33291139,23.4,2.7,1.6,1.4,2.9,0.558579882,0.99408284,0.839053254,0.84260355,0.918343195,0.970414201
Jared Spurgeon,Groudon,85.5,383,100,150,140,100,90,90,0.92159383,0.992287918,0.974293059,0.877892031,0.823907455,0.80848329,21.81265823,8.9,8.6,1,0.3,2,0.937278107,0.896449704,0.994674556,0.806508876,0.771005917,0.914792899
Jaret Anderson-Dolan,Goldeen,65.5,118,45,67,60,35,50,63,0.210796915,0.460154242,0.438303342,0.116966581,0.277634961,0.498714653,10.6173913,1.9,0.4,-0.2,0,0.6,0.113609467,0.609467456,0.513017751,0.18816568,0.463905325,0.638461538
Jarred Tinordi,Dustox,63.4,269,60,50,70,50,90,65,0.44344473,0.251928021,0.582262211,0.318766067,0.823907455,0.529562982,16.45681818,-2.2,2.2,0,1.3,0.3,0.572781065,0.118343195,0.79112426,0.461538462,0.90887574,0.520710059
Jason Dickinson,Tangela,59.5,114,65,55,115,100,40,60,0.551413882,0.304627249,0.933161954,0.877892031,0.145244216,0.466580977,15.93974359,-1.5,3.1,0.4,-1.1,-0.5,0.520710059,0.170414201,0.866863905,0.731360947,0.099408284,0.18816568
Jason Robertson,Slaking,63.6,289,150,160,100,95,65,100,0.98714653,0.997429306,0.87403599,0.831619537,0.51285347,0.903598972,18.83902439,22.3,5.4,2.4,0,0.7,0.779881657,0.992899408,0.963313609,0.881656805,0.463905325,0.681656805
Jason Zucker,Sneasel,69.3,215,55,95,55,35,75,115,0.359897172,0.807197943,0.359897172,0.116966581,0.641388175,0.962724936,15.65641026,13.8,-0.8,-0.5,0,2.3,0.498224852,0.967455621,0.297633136,0.119526627,0.463905325,0.939053254
Jaycob Megna,Umbreon,62.4,197,95,65,110,60,130,65,0.88688946,0.433161954,0.920308483,0.447300771,0.974293059,0.529562982,18.86666667,-2,3.1,0,2.1,0.5,0.782248521,0.129585799,0.866863905,0.461538462,0.966863905,0.595266272
Jayson Megna,Horsea,80.3,116,30,40,70,70,25,60,0.039845758,0.12596401,0.582262211,0.587403599,0.030848329,0.466580977,10.00545455,-1.7,0,0,-1.1,0.1,0.068639053,0.152662722,0.441420118,0.461538462,0.099408284,0.437278107
Jean-Gabriel Pageau,Seadra,45.6,117,55,65,95,95,45,85,0.359897172,0.433161954,0.834190231,0.831619537,0.20437018,0.757069409,17.61285714,1.2,1,2,-1.8,0.6,0.689940828,0.54852071,0.626627219,0.869822485,0.055621302,0.638461538
Jean-Luc Foudy,Squirtle,79,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,10.03333333,-0.4,-0.2,-0.1,0,-0.2,0.069822485,0.314201183,0.398224852,0.237869822,0.463905325,0.293491124
Jeff Carter,Exeggcute,50.8,102,60,40,80,60,45,40,0.44344473,0.12596401,0.705655527,0.447300771,0.20437018,0.195372751,13.70632911,-2.8,0.5,0.6,-1.1,-1.4,0.338461538,0.078698225,0.535502959,0.75739645,0.099408284,0.046745562
Jeff Petry,Sealeo,29.8,364,90,60,70,75,70,45,0.844473008,0.356041131,0.582262211,0.643958869,0.580976864,0.26092545,22.34262295,-0.7,1.3,1.8,-1.1,-0.6,0.952662722,0.275739645,0.686982249,0.855621302,0.099408284,0.160946746
Jeff Skinner,Sharpedo,56.7,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,17.39746835,17.8,-6.2,0.8,0,3.4,0.665088757,0.985798817,0.024852071,0.783431953,0.463905325,0.980473373
Jeremy Lauzon,Spheal,63.4,363,70,40,50,55,50,25,0.633676093,0.12596401,0.290488432,0.377892031,0.277634961,0.059125964,16.84179104,-2.6,0.4,0,-1.6,-1.3,0.616568047,0.092307692,0.513017751,0.461538462,0.058579882,0.055029586
Jesper Boqvist,Kingler,48.1,99,55,130,115,50,50,75,0.359897172,0.966580977,0.933161954,0.318766067,0.277634961,0.656812339,11.60571429,2.8,2.7,0,-0.3,1.5,0.170414201,0.678106509,0.839053254,0.461538462,0.214792899,0.84556213
Jesper Bratt,Blaziken,72.4,257,80,120,70,110,70,80,0.764781491,0.935732648,0.582262211,0.935732648,0.580976864,0.700514139,17.36707317,16.9,-0.1,5.8,0,1.3,0.659171598,0.983431953,0.418343195,0.976331361,0.463905325,0.814792899
Jesper Fast,Hitmontop,68.2,237,50,95,95,35,110,70,0.287917738,0.807197943,0.834190231,0.116966581,0.935732648,0.606683805,14.73125,4.1,2.6,-0.2,1.3,1.5,0.427218935,0.753846154,0.830177515,0.18816568,0.90887574,0.84556213
Jesper Froden,Squirtle,73.4,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,10,-0.2,0.1,0,0,-0.1,0.067455621,0.346745562,0.463313609,0.461538462,0.463905325,0.340828402
Jesperi Kotkaniemi,Marowak,65.1,105,60,80,110,50,80,45,0.44344473,0.620822622,0.920308483,0.318766067,0.710796915,0.26092545,14.73658537,1.8,4.8,-0.8,0.4,-1,0.428402367,0.601775148,0.950295858,0.073964497,0.795266272,0.088757396
Jesse Puljujarvi,Cubone,60.8,104,50,50,95,40,50,35,0.287917738,0.251928021,0.834190231,0.185089974,0.277634961,0.14781491,12.232,-4,3.5,-1.6,0,-1,0.229585799,0.033136095,0.892899408,0.026627219,0.463905325,0.088757396
Jesse Ylonen,Charmeleon,73.2,5,58,64,58,80,65,80,0.38688946,0.401028278,0.399742931,0.686375321,0.51285347,0.700514139,13.44594595,0.8,0.9,0.2,0,0.6,0.317159763,0.505325444,0.60887574,0.70295858,0.463905325,0.638461538
Jimmy Vesey,Claydol,75.9,344,60,70,105,70,120,75,0.44344473,0.492287918,0.906169666,0.587403599,0.960154242,0.656812339,13.61111111,2.2,2.9,0,1.6,0.9,0.331360947,0.630177515,0.853254438,0.461538462,0.936686391,0.732544379
Jj Peterka,Beedrill,47.9,15,65,80,40,45,80,75,0.551413882,0.620822622,0.152956298,0.254498715,0.710796915,0.656812339,13.64675325,2.1,-3.7,-0.9,0.1,-0.1,0.336094675,0.622485207,0.084023669,0.062721893,0.678698225,0.340828402
Joe Pavelski,Charizard,82.7,6,78,84,78,109,85,100,0.727506427,0.678663239,0.665809769,0.924164524,0.777634961,0.903598972,17.72317073,4,2.3,6.1,0.2,4.3,0.700591716,0.74852071,0.800591716,0.978698225,0.739053254,0.992307692
Joe Snively,Farfetch'd,73,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,12.6,1.4,0.5,0,0,0.4,0.253254438,0.568047337,0.535502959,0.461538462,0.463905325,0.556213018
Joe Veleno,Clamperl,68.9,366,35,64,85,74,55,32,0.073264781,0.401028278,0.759640103,0.629820051,0.357326478,0.123393316,12.77654321,-0.2,1.5,0.4,-0.2,-0.3,0.266272189,0.346745562,0.718343195,0.731360947,0.241420118,0.253254438
Joel Armia,Wooper,71.9,194,55,45,45,25,25,15,0.359897172,0.179948586,0.21722365,0.041131105,0.030848329,0.015424165,14.94651163,0,-1.9,-0.3,-1.8,-1.1,0.441420118,0.390532544,0.175739645,0.159763314,0.055621302,0.072781065
Joel Edmundson,Wailmer,76,320,130,70,35,70,35,60,0.976863753,0.492287918,0.098971722,0.587403599,0.104113111,0.466580977,19.56557377,0.1,-2.3,0,-3,0.3,0.830769231,0.408284024,0.15147929,0.461538462,0.024260355,0.520710059
Joel Eriksson Ek,Regice,62.6,378,80,50,100,100,200,50,0.764781491,0.251928021,0.87403599,0.877892031,0.997429306,0.33033419,19.0025641,-2.3,1.8,4.1,0.2,0,0.784615385,0.113017751,0.750295858,0.943195266,0.739053254,0.392307692
Joel Farabee,Ninjask,43.8,291,61,90,45,50,50,160,0.498714653,0.755784062,0.21722365,0.318766067,0.277634961,0.997429306,17.01097561,6.4,-4.9,-1.9,-0.2,0.9,0.631952663,0.84556213,0.056213018,0.016568047,0.241420118,0.732544379
Joel Hanley,Omanyte,57.9,138,35,40,100,90,55,35,0.073264781,0.12596401,0.87403599,0.786632391,0.357326478,0.14781491,11.63461538,-2.3,3.3,0,0,-0.4,0.173964497,0.113017751,0.879289941,0.461538462,0.463905325,0.219526627
Joel Kiviranta,Corsola,62.5,222,55,55,85,65,85,35,0.359897172,0.304627249,0.759640103,0.528277635,0.777634961,0.14781491,12.15428571,-1.3,0.5,0,1.3,-1.1,0.218934911,0.191715976,0.535502959,0.461538462,0.90887574,0.072781065
Joey Anderson,Dodrio,58.2,85,60,110,70,60,60,100,0.44344473,0.903598972,0.582262211,0.447300771,0.429305913,0.903598972,11.69736842,3,1.4,0,0,1.7,0.178698225,0.692307692,0.701183432,0.461538462,0.463905325,0.873964497
John Carlson,Wailord,66.4,321,170,90,45,90,45,60,0.992287918,0.755784062,0.21722365,0.786632391,0.20437018,0.466580977,23.39,5.1,-1.6,0.6,-0.7,1,0.968047337,0.795857988,0.201775148,0.75739645,0.153254438,0.761538462
John Hayden,Farfetch'd,62.1,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,7.914285714,0.8,-0.3,0,0,0.2,0.013017751,0.505325444,0.378106509,0.461538462,0.463905325,0.480473373
John Klingberg,Wailord,55.4,321,170,90,45,90,45,60,0.992287918,0.755784062,0.21722365,0.786632391,0.20437018,0.466580977,20.62686567,6.1,-9.4,1.1,0,0.5,0.894674556,0.834319527,0.003550296,0.814201183,0.463905325,0.595266272
John Leonard,Bulbasaur,85.9,1,45,49,49,65,65,45,0.210796915,0.224935733,0.254498715,0.528277635,0.51285347,0.26092545,11.53333333,-0.7,-0.3,0,0,-0.2,0.163313609,0.275739645,0.378106509,0.461538462,0.463905325,0.293491124
John Marino,Jumpluff,28.9,189,75,55,70,55,85,110,0.70437018,0.304627249,0.582262211,0.377892031,0.777634961,0.948586118,21.071875,-3.1,7.4,-0.3,0.9,1.6,0.907692308,0.065680473,0.983431953,0.159763314,0.868639053,0.859171598
John Tavares,Sunflora,58.7,192,75,75,55,105,85,30,0.70437018,0.559125964,0.359897172,0.912596401,0.777634961,0.096401028,17.65625,1.4,0.4,5.7,0,-1.4,0.694674556,0.568047337,0.513017751,0.975147929,0.463905325,0.046745562
Johnathan Kovacevic,Golbat,72,42,75,80,70,65,75,90,0.70437018,0.620822622,0.582262211,0.528277635,0.641388175,0.80848329,17.41948052,1.6,2.5,0,0.1,1.7,0.668639053,0.579881657,0.821301775,0.461538462,0.678698225,0.873964497
Johnny Gaudreau,Ninjask,35.1,291,61,90,45,50,50,160,0.498714653,0.755784062,0.21722365,0.318766067,0.277634961,0.997429306,19.4175,8.7,-6.7,-1.3,0,2.6,0.820118343,0.889940828,0.021301775,0.037869822,0.463905325,0.955029586
Jon Merrill,Lileep,80.2,345,66,41,77,61,87,23,0.59125964,0.150385604,0.659383033,0.48714653,0.800771208,0.047557841,15.14520548,-4.4,1.2,0,1.1,-1,0.46035503,0.025443787,0.666272189,0.461538462,0.889349112,0.088757396
Jonah Gadjovich,Sableye,67.4,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,8.991428571,0.6,0.7,0,0,-0.3,0.031952663,0.481656805,0.575147929,0.461538462,0.463905325,0.253254438
Jonas Brodin,Umbreon,68.2,197,95,65,110,60,130,65,0.88688946,0.433161954,0.920308483,0.447300771,0.974293059,0.529562982,22.865,0.2,4.1,-0.1,2.5,-0.1,0.959763314,0.421893491,0.918934911,0.237869822,0.981656805,0.340828402
Jonas Rondbjerg,Chikorita,60.1,152,45,49,65,49,65,45,0.210796915,0.224935733,0.516709512,0.285347044,0.51285347,0.26092545,10.16923077,-1.9,0.9,0,0.2,-0.1,0.080473373,0.138461538,0.60887574,0.461538462,0.739053254,0.340828402
Jonas Siegenthaler,Tangela,47.7,114,65,55,115,100,40,60,0.551413882,0.304627249,0.933161954,0.877892031,0.145244216,0.466580977,20.15375,-1.2,2.9,0.1,-0.4,0.6,0.866272189,0.198816568,0.853254438,0.673372781,0.192899408,0.638461538
Jonatan Berggren,Gorebyss,65.1,368,55,84,105,114,75,52,0.359897172,0.678663239,0.906169666,0.946015424,0.641388175,0.376606684,13.45970149,3.8,1.3,2.6,0,0.2,0.318343195,0.737278107,0.686982249,0.89112426,0.463905325,0.480473373
Jonathan Drouin,Hoothoot,79.7,163,60,30,30,36,56,50,0.44344473,0.059125964,0.053984576,0.143958869,0.394601542,0.33033419,14.90862069,-1.1,-2.4,-0.8,0,0,0.437869822,0.21183432,0.141420118,0.073964497,0.463905325,0.392307692
Jonathan Huberdeau,Seadra,65.8,117,55,65,95,95,45,85,0.359897172,0.433161954,0.834190231,0.831619537,0.20437018,0.757069409,16.86455696,0.8,1.4,1.3,-0.1,0.9,0.618934911,0.505325444,0.701183432,0.823668639,0.271597633,0.732544379
Jonathan Marchessault,Octillery,78,224,75,105,75,105,75,45,0.70437018,0.883033419,0.638817481,0.912596401,0.641388175,0.26092545,17.14078947,6.1,1.4,4.7,0,-0.1,0.647337278,0.834319527,0.701183432,0.96035503,0.463905325,0.340828402
Jonathan Toews,Loudred,40.7,294,84,71,43,71,43,48,0.802056555,0.5218509,0.186375321,0.614395887,0.177377892,0.287917738,17.70754717,-0.4,-3.8,5.1,-1.4,-0.9,0.698224852,0.314201183,0.079881657,0.967455621,0.071005917,0.10295858
Jonny Brodzinski,Squirtle,75.3,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,9.317647059,-1.2,1.1,0,0,-0.5,0.044970414,0.198816568,0.644970414,0.461538462,0.463905325,0.18816568
Joona Koppanen,Squirtle,68.7,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,10.82,-0.2,0.3,0,-0.1,-0.3,0.124260355,0.346745562,0.493491124,0.461538462,0.271597633,0.253254438
Joona Luoto,Sableye,84.1,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,12.47142857,0.2,0.9,0,0,0,0.243786982,0.421893491,0.60887574,0.461538462,0.463905325,0.392307692
Jordan Eberle,Weepinbell,40,70,65,90,50,85,45,55,0.551413882,0.755784062,0.290488432,0.741645244,0.20437018,0.403598972,16.68414634,8.7,-2.4,0.9,0,-1.4,0.6,0.889940828,0.141420118,0.79408284,0.463905325,0.046745562
Jordan Greenway,Swablu,57.2,333,45,40,60,40,75,50,0.210796915,0.12596401,0.438303342,0.185089974,0.641388175,0.33033419,13.50483871,-5.5,1.5,-0.2,0.5,-0.2,0.323076923,0.010059172,0.718343195,0.18816568,0.815384615,0.293491124
Jordan Gross,Volbeat,63.7,313,65,73,55,47,75,85,0.551413882,0.532133676,0.359897172,0.280205656,0.641388175,0.757069409,18.78,1.1,-1.4,0,0.1,1.1,0.775147929,0.537869822,0.219526627,0.461538462,0.678698225,0.782840237
Jordan Harris,Ninetales,68.6,38,73,76,75,81,100,100,0.679948586,0.584832905,0.638817481,0.708226221,0.890745501,0.903598972,18.65230769,2.1,1,0,2.7,1.4,0.763313609,0.622485207,0.626627219,0.461538462,0.985798817,0.830769231
Jordan Kyrou,Cacturne,59.4,332,70,115,60,115,60,55,0.633676093,0.920308483,0.438303342,0.955012853,0.429305913,0.403598972,18.00379747,8.3,-3.3,4,0,0,0.718343195,0.878106509,0.1,0.939053254,0.463905325,0.392307692
Jordan Martinook,Parasect,73.9,47,60,95,80,60,80,30,0.44344473,0.807197943,0.705655527,0.447300771,0.710796915,0.096401028,15.63292683,2.3,2.8,0,0.4,-1.6,0.494674556,0.637869822,0.846745562,0.461538462,0.795266272,0.027810651
Jordan Oesterle,Spoink,74.7,325,60,25,35,70,80,60,0.44344473,0.039845758,0.098971722,0.587403599,0.710796915,0.466580977,15.65576923,-1.9,-2.4,0,0.2,0.6,0.495857988,0.138461538,0.141420118,0.461538462,0.739053254,0.638461538
Jordan Spence,Spinda,76.3,327,60,60,60,60,60,60,0.44344473,0.356041131,0.438303342,0.447300771,0.429305913,0.466580977,14,0.1,1,0,0,0.4,0.356213018,0.408284024,0.626627219,0.461538462,0.463905325,0.556213018
Jordan Staal,Graveler,72.3,75,55,95,115,45,45,35,0.359897172,0.807197943,0.933161954,0.254498715,0.20437018,0.14781491,16.26790123,4.6,6.2,-0.5,-1,-1,0.549112426,0.776331361,0.976331361,0.119526627,0.111242604,0.088757396
